Subject Area,Mapping Name,Component Type,Component Name,Port Name,Data Type,Unused/Unconnected Mapping,Precision,Scale,Column Sequence No,Input,Output,Group Name,Variable,Lookup,Return Value,Group Filter Condition,Sort Key,Direction,Expression,Group By,Sequence,Master,Default Value,Target Load Plan,Description,Target Key Type,Target Not Null
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_PROD_MKT_NM,varchar,NO,100,0,210.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_INS_DABL_STRT_DT,date,NO,10,0,211.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_INS_DABL_STOP_DT,date,NO,10,0,212.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_APL_DABL_STRT_DT,date,NO,10,0,213.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_APL_DABL_STOP_DT,date,NO,10,0,214.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_INS_DTH_DT,date,NO,10,0,215.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_APL_DTH_DT,date,NO,10,0,216.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_CNTST_END_DT,date,NO,10,0,217.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_RSTMT_DT,date,NO,10,0,218.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_IMPT_INCM_AMT,decimal,NO,12,2,219.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_QPP_FACE_AMT,decimal,NO,12,2,220.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_QPP_CSH_VAL_AMT,decimal,NO,12,2,221.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_VAL_DT,date,NO,10,0,222.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_QPP_END_DT,date,NO,10,0,223.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_QPP_GRO_PREM_YTD_AMT,decimal,NO,12,2,224.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_SPRS_CRRS_IND,char,NO,1,0,225.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_APP_ORIG_CD,integer,NO,10,0,226.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_SIGN_CD,char,NO,1,0,227.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_LVL_TRM_PRD,integer,NO,10,0,228.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_TRM_RNEW_DT,date,NO,10,0,229.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_MKT_TYP_CD,integer,NO,10,0,230.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_HYT_END_IND,char,NO,1,0,231.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_QPP_VAL_DT,date,NO,10,0,232.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_TRV_XCL_IND,char,NO,1,0,233.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_CLM_STTS_CD,integer,NO,10,0,234.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_CLM_NUM,varchar,NO,10,0,235.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_SETL_DT,date,NO,10,0,236.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_RPT_DTH_DT,date,NO,10,0,237.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_INSD_DTH_STRT_DT,date,NO,10,0,238.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_INSD_DTH_END_DT,date,NO,10,0,239.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_APPL_DTH_STRT_DT,date,NO,10,0,240.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_APPL_DTH_END_DT,date,NO,10,0,241.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_ASSOC_DTH_CLM_STRT_DT,date,NO,10,0,242.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_ASSOC_DTH_CLM_END_DT,date,NO,10,0,243.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_CYC_DT,date,NO,10,0,244.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_GUID,varchar,NO,60,0,245.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_PROD_FILE_NM,varchar,NO,60,0,246.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_TGT_XS_IND,char,NO,1,0,247.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_CNVR_OPT_ENDRS_IND,char,NO,1,0,248.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_RT_MRK_CD,char,NO,4,0,249.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_DB_OPT_CD,integer,NO,10,0,250.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_GDLN_ANNL_PREM_AMT,decimal,NO,12,2,251.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_GDLN_SNGL_PREM_AMT,decimal,NO,12,2,252.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_CUM_GDLN_ANNL_PREM_AMT,decimal,NO,12,2,253.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_LIF_INS_DFN_CD,char,NO,1,0,254.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_NXT_MO_ANNV_DT,date,NO,10,0,255.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_TGT_PREM_AMT,decimal,NO,12,2,256.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_FRST_RNEW_END_YR,integer,NO,10,0,257.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_FRST_RNEW_PLN_PREM_AMT,decimal,NO,12,2,258.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_SCND_RNEW_END_YR,integer,NO,10,0,259.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_SCND_RNEW_PLN_PREM_AMT,decimal,NO,12,2,260.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_SURR_CHRG_AMT,decimal,NO,12,2,261.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_PY_DUE_DT,date,NO,10,0,262.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_LUMP_SUM_AMT,decimal,NO,12,2,263.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_JVNL_XCL_IND,char,NO,1,0,264.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_PROD_TYP_CD,char,NO,2,0,265.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,SURR_CHRG_XPR_DT,date,NO,10,0,266.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_YTD_PREM_AMT,decimal,NO,12,2,267.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,TOT_MO_DEDUC_AMT,decimal,NO,12,2,268.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,FRST_RNEW_STRT_DT,date,NO,10,0,269.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,FRST_RNEW_END_DT,date,NO,10,0,270.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,SEC_RNEW_STRT_DT,date,NO,10,0,271.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,SEC_RNEW_END_DT,date,NO,10,0,272.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,FRST_YR_ANNL_PLN_PREM_AT_ISS,decimal,NO,12,2,273.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,LST_MO_DEDUC_DT,date,NO,10,0,274.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,CUSIP_NUM,varchar,NO,9,0,275.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,REG_LN_INT_RT_EFF_DT,date,NO,10,0,276.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_INT_RT_EFF_DT,date,NO,10,0,277.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,MIN_PREM_ISS_AMT,decimal,NO,12,2,278.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,REG_LN_INT_RT_CRDT_AMT,decimal,NO,6,2,279.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_INT_RT_CRDT_AMT,decimal,NO,6,2,280.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,JUV_RT_IND,char,NO,1,0,281.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_CUM_LN_INT_AMT,decimal,NO,12,2,282.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_ORIG_LN_AMT,decimal,NO,12,2,283.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_INT_PD_AMT,decimal,NO,12,2,284.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_INT_DUE_AMT,decimal,NO,12,2,285.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_POL_LN_RT,decimal,NO,6,2,286.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_INT_PD_TO_DT,date,NO,10,0,287.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_INT_TYP_CD,char,NO,1,0,288.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_STRT_DT,date,NO,10,0,289.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_PY_MTHD_CD,integer,NO,10,0,290.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_ACCRU_INT_AMT,decimal,NO,12,2,291.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_CAP_DT,date,NO,10,0,292.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_TOT_LN_BAL_AMT,decimal,NO,12,2,293.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,PREF_LN_RPY_DT,date,NO,10,0,294.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,DTH_BEN_AMT,decimal,NO,12,2,295.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,SURR_RPLC_TYP,varchar,NO,10,0,296.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,SSEF_NUM,varchar,NO,3,0,297.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,FRE_LOOK_RET_TYP,varchar,NO,10,0,298.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,MRKT_TIM_RSTR_IND,char,NO,1,0,299.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,MRKT_TIM_RSTR_END_DT,date,NO,10,0,300.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,FND_TRNSFR_ALWD_IND,char,NO,1,0,301.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,TOTL_FUND_TRNSF_ATD,integer,NO,10,0,302.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,LST_TRADE_DT,date,NO,10,0,303.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,LN_COL_INT,decimal,NO,12,2,304.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,LN_COL_RT,decimal,NO,5,2,305.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,POL_WD_FEE_AMT,decimal,NO,12,2,306.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,TAX_WHLD_IND,integer,NO,10,0,307.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,TOT_WHLD_AMT,decimal,NO,12,2,308.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,GRP_CNVR_POL_NUM,varchar,NO,15,0,309.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Target Definition,T_INS_POL,GRP_CNVR_IND,char,NO,1,0,310.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,NOTNULL
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,MSTR_ID,string,NO,15,0,1.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,CO_CD,string,NO,3,0,2.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,TRAN_PROC_TM,string,NO,29,0,3.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,PRIMARY_OBJ_ID,string,NO,60,0,4.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,REC_CRT_TS,string,NO,29,0,5.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,REC_MOD_USR_ID,string,NO,10,0,6.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_PLN_CD,string,NO,6,0,7.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_PLN_CD_NM,string,NO,30,0,8.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_PLN_CD_VER_NM,string,NO,10,0,9.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_HD_OFC_CD,string,NO,3,0,10.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,CUR_POL_STTS_CD,number,NO,10,0,11.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_LST_STTS_CHG_DT,string,NO,29,0,12.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_ISS_DT,string,NO,29,0,13.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_EFF_DT,string,NO,29,0,14.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_ISS_INS_AGE_NUM,number,NO,3,0,15.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_DUR_NUM,number,NO,3,0,16.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,INS_SEX_CD,string,NO,1,0,17.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_ISS_CNTRY_CD,number,NO,10,0,18.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_ISS_ST_CD,string,NO,3,0,19.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,TOT_POL_FACE_AMT,number,NO,12,2,20.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,ORIG_POL_FACE_AMT,number,NO,12,2,21.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,CUR_PY_DT,string,NO,29,0,22.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_ANNV_DT,string,NO,29,0,23.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_MTRTY_DT,string,NO,29,0,24.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_XPR_DT,string,NO,29,0,25.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,APL_IND,number,NO,2,0,26.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_delete_ods_acord_1203,Source Definition,T_INS_POL1,POL_DIVD_OPT_CD,number,NO,2,0,27.0,,YES,,,,,,,,,,,,,,,,
