Subject Area,Mapping Name,Component Type,Component Name,Property Type,Property Value,Reusable,Unused/Unconnected Mapping
MetLife_p2_IB_OPAS_UDX,m_load_opas_input,Source Qualifier,SQ_ASEQTBLEVENTMESSAGE,Sql Query,"SELECT EQTBLEVENTMESSAGEGUID, ACORDMESSAGE FROM $$DBOWNER.ASEQTBLEVENTMESSAGE WHERE $$SQWHERE AND PROCESSED = 'N' AND $$ERRCHECK1 > 0 AND $$ERRCHECK2 > 0 AND $$ERRCHECK3 > 0 AND $$ERRCHECK4 > 0 ORDER BY POLICYGUID, ENTRYGMT",NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_input,Source Qualifier,SQ_ASEQTBLEVENTMESSAGE,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_input,Source Qualifier,SQ_ASEQTBLEVENTMESSAGE,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_input,Expression,exp_remove_xmltags,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_opas_input,Expression,exp_remove_xmltags,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Definition,SRC_T_INS_POL_TRAN_TEMP,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Definition,SRC_T_INS_POL_TRAN_TEMP,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Definition,SRC_T_INS_POL_TRAN_TEMP,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Definition,SRC_T_INS_POL_TRAN_TEMP,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Join Type,Master Outer Join,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Cache Directory,$PMCacheDir,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Case Sensitive String Comparison,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Sorted Input,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Transformation Scope,All Input,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Joiner Index Cache Size,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Join Condition,MSTR_ID = MSTR_ID1 AND TRAN_DT = TRAN_DT1 AND o_TRAN_GUID_CD = TRAN_ACT_GUID_CD,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Null ordering in master,Null Is Highest Value,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Joiner Data Cache Size,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Master Sort Order,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Null ordering in detail,Null Is Highest Value,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Joiner,JNR_T_INS_POL_TRAN,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Associated Source Definitions,SRC_T_INS_POL_TRAN_TEMP,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_SRC_T_INS_POL_TRAN_TEMP,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Expression,EXP_505_508_GUID_CD,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Expression,EXP_505_508_GUID_CD,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Associated Source Definitions,T_INS_POL_TRAN,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Sql Query,"SELECT MSTR_ID,TRAN_DT,TRAN_TYP_CD,TRAN_SEQ_NUM,TRAN_ACT_GUID_CD,TRAN_ORIG_GUID_CD FROM $$DB2OWNER.T_INS_POL_TRAN WHERE REC_CRT_TS = (SELECT MAX(REC_CRT_TS) FROM $$DB2OWNER.T_INS_POL_TRAN)",NO,NO
MetLife_p2_IB_OPAS_UDX,m_T_INS_POL_TRAN_Rejected_Records,Source Qualifier,SQ_T_INS_POL_TRAN,Tracing Level,Normal,NO,NO
